"id","code","name","district_id"
5866,"19972","Phường Thủy Phương",346
5867,"19975","Phường Thủy Châu",346
5868,"19978","Phường Thủy Lương",346
5869,"19984","Xã Thủy Tân",346
5870,"19987","Xã Thủy Phù",346
5871,"19990","Xã Phú Sơn",346
5872,"19993","Xã Dương Hòa",346
5873,"19996","Phường Tứ Hạ",347
5874,"20005","Xã Hương Toàn",347
5875,"20008","Phường Hương Vân",347
5876,"20011","Phường Hương Văn",347
5877,"20017","Phường Hương Xuân",347
5878,"20020","Phường Hương Chữ",347
5879,"20026","Xã Hương Bình",347
5880,"20035","Xã Bình Tiến",347
5881,"20041","Xã Bình Thành",347
5882,"20044","Thị trấn A Lưới",348
5883,"20047","Xã Hồng Vân",348
5884,"20050","Xã Hồng Hạ",348
5885,"20053","Xã Hồng Kim",348
5886,"20056","Xã Trung Sơn",348
5887,"20059","Xã Hương Nguyên",348
5888,"20065","Xã Hồng Bắc",348
5889,"20068","Xã A Ngo",348
5890,"20071","Xã Sơn Thủy",348
5891,"20074","Xã Phú Vinh",348
5892,"20080","Xã Hương Phong",348
5893,"20083","Xã Quảng Nhâm",348
5894,"20086","Xã Hồng Thượng",348
5895,"20089","Xã Hồng Thái",348
5896,"20095","Xã A Roàng",348
5897,"20098","Xã Đông Sơn",348
5898,"20101","Xã Lâm Đớt",348
5899,"20104","Xã Hồng Thủy",348
5900,"20107","Thị trấn Phú Lộc",349
5901,"20110","Thị trấn Lăng Cô",349
5902,"20113","Xã Vinh Mỹ",349
5903,"20116","Xã Vinh Hưng",349
5904,"20122","Xã Giang Hải",349
5905,"20125","Xã Vinh Hiền",349
5906,"20128","Xã Lộc Bổn",349
5907,"20131","Thị trấn Lộc Sơn",349
5908,"20134","Xã Lộc Bình",349
5909,"20137","Xã Lộc Vĩnh",349
5910,"20140","Xã Lộc An",349
5911,"20143","Xã Lộc Điền",349
5912,"20146","Xã Lộc Thủy",349
5913,"20149","Xã Lộc Trì",349
5914,"20152","Xã Lộc Tiến",349
5915,"20155","Xã Lộc Hòa",349
5916,"20158","Xã Xuân Lộc",349
5917,"20161","Thị trấn Khe Tre",349
5918,"20164","Xã Hương Phú",349
5919,"20167","Xã Hương Sơn",349
5920,"20170","Xã Hương Lộc",349
5921,"20173","Xã Thượng Quảng",349
5922,"20179","Xã Hương Xuân",349
5923,"20182","Xã Hương Hữu",349
5924,"20185","Xã Thượng Lộ",349
5925,"20188","Xã Thượng Long",349
5926,"20191","Xã Thượng Nhật",349
5927,"20194","Phường Hòa Hiệp Bắc",350
5928,"20195","Phường Hòa Hiệp Nam",350
5929,"20197","Phường Hòa Khánh Bắc",350
5930,"20198","Phường Hòa Khánh Nam",350
5931,"20200","Phường Hòa Minh",350
5932,"20206","Phường Thanh Khê Tây",351
5933,"20207","Phường Thanh Khê Đông",351
5934,"20209","Phường Xuân Hà",351
5935,"20215","Phường Chính Gián",351
5936,"20218","Phường Thạc Gián",351
5937,"20224","Phường An Khê",351
5938,"20227","Phường Thanh Bình",352
5939,"20230","Phường Thuận Phước",352
5940,"20233","Phường Thạch Thang",352
5941,"20236","Phường Hải Châu",352
5942,"20242","Phường Phước Ninh",352
5943,"20245","Phường Hòa Thuận Tây",352
5944,"20254","Phường Bình Thuận",352
5945,"20257","Phường Hòa Cường Bắc",352
5946,"20258","Phường Hòa Cường Nam",352
5947,"20263","Phường Thọ Quang",353
5948,"20266","Phường Nại Hiên Đông",353
5949,"20269","Phường Mân Thái",353
5950,"20272","Phường An Hải Bắc",353
5951,"20275","Phường Phước Mỹ",353
5952,"20278","Phường An Hải Nam",353
5953,"20284","Phường Mỹ An",354
5954,"20285","Phường Khuê Mỹ",354
5955,"20287","Phường Hoà Quý",354
5956,"20290","Phường Hoà Hải",354
5957,"20260","Phường Khuê Trung",355
5958,"20305","Phường Hòa Phát",355
5959,"20306","Phường Hòa An",355
5960,"20311","Phường Hòa Thọ Tây",355
5961,"20312","Phường Hòa Thọ Đông",355
5962,"20314","Phường Hòa Xuân",355
5963,"20293","Xã Hòa Bắc",356
5964,"20296","Xã Hòa Liên",356
5965,"20299","Xã Hòa Ninh",356
5966,"20302","Xã Hòa Sơn",356
5967,"20308","Xã Hòa Nhơn",356
5968,"20317","Xã Hòa Phú",356
5969,"20320","Xã Hòa Phong",356
5970,"20323","Xã Hòa Châu",356
5971,"20326","Xã Hòa Tiến",356
5972,"20329","Xã Hòa Phước",356
5973,"20332","Xã Hòa Khương",356
5974,"20335","Phường Tân Thạnh",358
5975,"20341","Phường An Mỹ",358
5976,"20344","Phường Hòa Hương",358
5977,"20347","Phường An Xuân",358
5978,"20350","Phường An Sơn",358
5979,"20353","Phường Trường Xuân",358
5980,"20356","Phường An Phú",358
5981,"20359","Xã Tam Thanh",358
5982,"20362","Xã Tam Thăng",358
5983,"20371","Xã Tam Phú",358
5984,"20375","Phường Hoà Thuận",358
5985,"20389","Xã Tam Ngọc",358
5986,"20398","Phường Minh An",359
5987,"20401","Phường Tân An",359
5988,"20404","Phường Cẩm Phô",359
5989,"20407","Phường Thanh Hà",359
5990,"20410","Phường Sơn Phong",359
5991,"20413","Phường Cẩm Châu",359
5992,"20416","Phường Cửa Đại",359
5993,"20419","Phường Cẩm An",359
5994,"20422","Xã Cẩm Hà",359
5995,"20425","Xã Cẩm Kim",359
5996,"20428","Phường Cẩm Nam",359
5997,"20431","Xã Cẩm Thanh",359
5998,"20434","Xã Tân Hiệp",359
5999,"20437","Xã Ch'ơm",360
6000,"20440","Xã Ga Ri",360
6001,"20443","Xã A Xan",360
6002,"20446","Xã Tr'Hy",360
6003,"20449","Xã Lăng",360
6004,"20452","Xã A Nông",360
6005,"20455","Xã A Tiêng",360
6006,"20458","Xã Bha Lê",360
6007,"20461","Xã A Vương",360
6008,"20464","Xã Dang",360
6009,"20467","Thị trấn P Rao",361
6010,"20470","Xã Tà Lu",361
6011,"20473","Xã Sông Kôn",361
6012,"20476","Xã Jơ Ngây",361
6013,"20479","Xã A Ting",361
6014,"20482","Xã Tư",361
6015,"20485","Xã Ba",361
6016,"20488","Xã A Rooi",361
6017,"20491","Xã Za Hung",361
6018,"20494","Xã Mà Cooi",361
6019,"20497","Xã Ka Dăng",361
6020,"20500","Thị trấn Ái Nghĩa",362
6021,"20503","Xã Đại Sơn",362
6022,"20506","Xã Đại Lãnh",362
6023,"20509","Xã Đại Hưng",362
6024,"20512","Xã Đại Hồng",362
6025,"20515","Xã Đại Đồng",362
6026,"20518","Xã Đại Quang",362
6027,"20521","Xã Đại Nghĩa",362
6028,"20524","Xã Đại Hiệp",362
6029,"20527","Xã Đại Thạnh",362
6030,"20530","Xã Đại Chánh",362
6031,"20533","Xã Đại Tân",362
6032,"20536","Xã Đại Phong",362
6033,"20539","Xã Đại Minh",362
6034,"20542","Xã Đại Thắng",362
6035,"20545","Xã Đại Cường",362
6036,"20547","Xã Đại An",362
6037,"20548","Xã Đại Hòa",362
6038,"20551","Phường Vĩnh Điện",363
6039,"20554","Xã Điện Tiến",363
6040,"20557","Xã Điện Hòa",363
6041,"20560","Phường Điện Thắng Bắc",363
6042,"20561","Phường Điện Thắng Trung",363
6043,"20562","Phường Điện Thắng Nam",363
6044,"20563","Phường Điện Ngọc",363
6045,"20566","Xã Điện Hồng",363
6046,"20569","Xã Điện Thọ",363
6047,"20572","Xã Điện Phước",363
6048,"20575","Phường Điện An",363
6049,"20578","Phường Điện Nam Bắc",363
6050,"20579","Phường Điện Nam Trung",363
6051,"20580","Phường Điện Nam Đông",363
6052,"20581","Phường Điện Dương",363
6053,"20584","Xã Điện Quang",363
6054,"20587","Xã Điện Trung",363
6055,"20590","Xã Điện Phong",363
6056,"20593","Phường Điện Minh",363
6057,"20596","Phường Điện Phương",363
6058,"20599","Thị trấn Nam Phước",364
6059,"20605","Xã Duy Phú",364
6060,"20608","Xã Duy Tân",364
6061,"20611","Xã Duy Hòa",364
6062,"20614","Xã Duy Châu",364
6063,"20617","Xã Duy Trinh",364
6064,"20620","Xã Duy Sơn",364
6065,"20623","Xã Duy Trung",364
6066,"20626","Xã Duy Phước",364
6067,"20629","Xã Duy Thành",364
6068,"20632","Xã Duy Vinh",364
6069,"20635","Xã Duy Nghĩa",364
6070,"20638","Xã Duy Hải",364
6071,"20641","Thị trấn Đông Phú",365
6072,"20644","Xã Quế Xuân 1",365
6073,"20647","Xã Quế Xuân 2",365
6074,"20650","Xã Quế Phú",365
6075,"20651","Thị trấn Hương An",365
6076,"20656","Thị trấn Trung Phước",365
6077,"20659","Xã Quế Hiệp",365
6078,"20662","Xã Quế Thuận",365
6079,"20665","Xã Quế Mỹ",365
6080,"20668","Xã Ninh Phước",365
6081,"20669","Xã Phước Ninh",365
6082,"20671","Xã Quế Lộc",365
6083,"20677","Xã Quế Long",365
6084,"20680","Xã Quế Châu",365
6085,"20683","Xã Quế Phong",365
6086,"20686","Xã Quế An",365
6087,"20689","Xã Quế Minh",365
6088,"20692","Xã Quế Lâm",365
6089,"20695","Thị trấn Thạnh Mỹ",366
6090,"20698","Xã Laêê",366
6091,"20699","Xã Chơ Chun",366
6092,"20701","Xã Zuôich",366
6093,"20702","Xã Tà Pơơ",366
6094,"20704","Xã La Dêê",366
6095,"20705","Xã Đắc Tôi",366
6096,"20707","Xã Chà Vàl",366
6097,"20710","Xã Tà Bhinh",366
6098,"20713","Xã Cà Dy",366
6099,"20716","Xã Đắc Pre",366
6100,"20719","Xã Đắc Pring",366
6101,"20722","Thị trấn Khâm Đức",367
6102,"20725","Xã Phước Xuân",367
6103,"20728","Xã Phước Hiệp",367
6104,"20729","Xã Phước Hoà",367
6105,"20731","Xã Phước Đức",367
6106,"20734","Xã Phước Năng",367
6107,"20737","Xã Phước Mỹ",367
6108,"20740","Xã Phước Chánh",367
6109,"20743","Xã Phước Công",367
6110,"20746","Xã Phước Kim",367
6111,"20749","Xã Phước Lộc",367
6112,"20752","Xã Phước Thành",367
6113,"20758","Xã Quế Tân",368
6114,"20764","Xã Quế Thọ",368
6115,"20767","Xã Bình Lâm",368
6116,"20770","Xã Sông Trà",368
6117,"20773","Xã Phước Trà",368
6118,"20776","Xã Phước Gia",368
6119,"20779","Thị trấn Tân Bình",368
6120,"20782","Xã Quế Lưu",368
6121,"20785","Xã Thăng Phước",368
6122,"20788","Xã Bình Sơn",368
6123,"20791","Thị trấn Hà Lam",369
6124,"20794","Xã Bình Dương",369
6125,"20797","Xã Bình Giang",369
6126,"20800","Xã Bình Nguyên",369
6127,"20803","Xã Bình Phục",369
6128,"20806","Xã Bình Triều",369
6129,"20809","Xã Bình Đào",369
6130,"20812","Xã Bình Minh",369
6131,"20815","Xã Bình Lãnh",369
6132,"20818","Xã Bình Trị",369
6133,"20821","Xã Bình Định",369
6134,"20824","Xã Bình Quý",369
6135,"20827","Xã Bình Phú",369
6136,"20833","Xã Bình Tú",369
6137,"20836","Xã Bình Sa",369
6138,"20839","Xã Bình Hải",369
6139,"20842","Xã Bình Quế",369
6140,"20845","Xã Bình An",369
6141,"20848","Xã Bình Trung",369
6142,"20851","Xã Bình Nam",369
6143,"20854","Thị trấn Tiên Kỳ",370
6144,"20857","Xã Tiên Sơn",370
6145,"20860","Xã Tiên Hà",370
6146,"20866","Xã Tiên Châu",370
6147,"20869","Xã Tiên Lãnh",370
6148,"20872","Xã Tiên Ngọc",370
6149,"20875","Xã Tiên Hiệp",370
6150,"20878","Xã Tiên Cảnh",370
6151,"20881","Xã Tiên Mỹ",370
6152,"20884","Xã Tiên Phong",370
6153,"20887","Xã Tiên Thọ",370
6154,"20890","Xã Tiên An",370
6155,"20893","Xã Tiên Lộc",370
6156,"20896","Xã Tiên Lập",370
6157,"20899","Thị trấn Trà My",371
6158,"20900","Xã Trà Sơn",371
6159,"20902","Xã Trà Kót",371
6160,"20905","Xã Trà Nú",371
6161,"20908","Xã Trà Đông",371
6162,"20911","Xã Trà Dương",371
6163,"20914","Xã Trà Giang",371
6164,"20917","Xã Trà Bui",371
6165,"20920","Xã Trà Đốc",371
6166,"20923","Xã Trà Tân",371
6167,"20926","Xã Trà Giác",371
6168,"20929","Xã Trà Giáp",371
6169,"20932","Xã Trà Ka",371
6170,"20935","Xã Trà Leng",372
6171,"20938","Xã Trà Dơn",372
6172,"20941","Xã Trà Tập",372
6173,"20944","Xã Trà Mai",372
6174,"20947","Xã Trà Cang",372
6175,"20950","Xã Trà Linh",372
6176,"20953","Xã Trà Nam",372
6177,"20956","Xã Trà Don",372
6178,"20959","Xã Trà Vân",372
6179,"20962","Xã Trà Vinh",372
6180,"20965","Thị trấn Núi Thành",373
6181,"20968","Xã Tam Xuân I",373
6182,"20971","Xã Tam Xuân II",373
6183,"20974","Xã Tam Tiến",373
6184,"20977","Xã Tam Sơn",373
6185,"20980","Xã Tam Thạnh",373
6186,"20983","Xã Tam Anh Bắc",373
6187,"20984","Xã Tam Anh Nam",373
6188,"20986","Xã Tam Hòa",373
6189,"20989","Xã Tam Hiệp",373
6190,"20992","Xã Tam Hải",373
6191,"20995","Xã Tam Giang",373
6192,"20998","Xã Tam Quang",373
6193,"21001","Xã Tam Nghĩa",373
6194,"21004","Xã Tam Mỹ Tây",373
6195,"21005","Xã Tam Mỹ Đông",373
6196,"21007","Xã Tam Trà",373
6197,"20364","Thị trấn Phú Thịnh",374
6198,"20365","Xã Tam Thành",374
6199,"20368","Xã Tam An",374
6200,"20374","Xã Tam Đàn",374
6201,"20377","Xã Tam Lộc",374
6202,"20380","Xã Tam Phước",374
6203,"20386","Xã Tam Thái",374
6204,"20387","Xã Tam Đại",374
6205,"20392","Xã Tam Dân",374
6206,"20395","Xã Tam Lãnh",374
6207,"21010","Phường Lê Hồng Phong",375
6208,"21013","Phường Trần Phú",375
6209,"21016","Phường Quảng Phú",375
6210,"21019","Phường Nghĩa Chánh",375
6211,"21022","Phường Trần Hưng Đạo",375
6212,"21025","Phường Nguyễn Nghiêm",375
6213,"21028","Phường Nghĩa Lộ",375
6214,"21031","Phường Chánh Lộ",375
6215,"21034","Xã Nghĩa Dũng",375
6216,"21037","Xã Nghĩa Dõng",375
6217,"21172","Phường Trương Quang Trọng",375
6218,"21187","Xã Tịnh Hòa",375
6219,"21190","Xã Tịnh Kỳ",375
6220,"21199","Xã Tịnh Thiện",375
6221,"21202","Xã Tịnh Ấn Đông",375
6222,"21208","Xã Tịnh Châu",375
6223,"21211","Xã Tịnh Khê",375
6224,"21214","Xã Tịnh Long",375
6225,"21223","Xã Tịnh Ấn Tây",375
6226,"21232","Xã Tịnh An",375
6227,"21256","Xã Nghĩa Hà",375
6228,"21262","Xã An Phú",375
6229,"21040","Thị trấn Châu Ổ",376
6230,"21043","Xã Bình Thuận",376
6231,"21046","Xã Bình Thạnh",376
6232,"21049","Xã Bình Đông",376
6233,"21052","Xã Bình Chánh",376
6234,"21055","Xã Bình Nguyên",376
6235,"21058","Xã Bình Khương",376
6236,"21061","Xã Bình Trị",376
6237,"21064","Xã Bình An",376
6238,"21067","Xã Bình Hải",376
6239,"21070","Xã Bình Dương",376
6240,"21073","Xã Bình Phước",376
6241,"21079","Xã Bình Hòa",376
6242,"21082","Xã Bình Trung",376
6243,"21085","Xã Bình Minh",376
6244,"21088","Xã Bình Long",376
6245,"21091","Xã Bình Thanh ",376
6246,"21100","Xã Bình Chương",376
6247,"21103","Xã Bình Hiệp",376
6248,"21106","Xã Bình Mỹ",376
6249,"21109","Xã Bình Tân Phú",376
6250,"21112","Xã Bình Châu",376
6251,"21115","Thị trấn Trà Xuân",377
6252,"21118","Xã Trà Giang",377
6253,"21121","Xã Trà Thủy",377
6254,"21124","Xã Trà Hiệp",377
6255,"21127","Xã Trà Bình",377
6256,"21130","Xã Trà Phú",377
6257,"21133","Xã Trà Lâm",377
6258,"21136","Xã Trà Tân",377
6259,"21139","Xã Trà Sơn",377
6260,"21142","Xã Trà Bùi",377
6261,"21145","Xã Trà Thanh",377
6262,"21148","Xã Sơn Trà",377
6263,"21154","Xã Trà Phong",377
6264,"21157","Xã Hương Trà",377
6265,"21163","Xã Trà Xinh",377
6266,"21166","Xã Trà Tây",377
6267,"21175","Xã Tịnh Thọ",378
6268,"21178","Xã Tịnh Trà",378
6269,"21181","Xã Tịnh Phong",378
6270,"21184","Xã Tịnh Hiệp",378
6271,"21193","Xã Tịnh Bình",378
6272,"21196","Xã Tịnh Đông",378
6273,"21205","Xã Tịnh Bắc",378
6274,"21217","Xã Tịnh Sơn",378
6275,"21220","Thị trấn Tịnh Hà",378
6276,"21226","Xã Tịnh Giang",378
6277,"21229","Xã Tịnh Minh",378
6278,"21235","Thị trấn La Hà",379
6279,"21238","Thị trấn Sông Vệ",379
6280,"21241","Xã Nghĩa Lâm",379
6281,"21244","Xã Nghĩa Thắng",379
6282,"21247","Xã Nghĩa Thuận",379
6283,"21250","Xã Nghĩa Kỳ",379
6284,"21259","Xã Nghĩa Sơn",379
6285,"21268","Xã Nghĩa Hòa",379
6286,"21271","Xã Nghĩa Điền",379
6287,"21274","Xã Nghĩa Thương",379
6288,"21277","Xã Nghĩa Trung",379
6289,"21280","Xã Nghĩa Hiệp",379
6290,"21283","Xã Nghĩa Phương",379
6291,"21289","Thị trấn Di Lăng",380
6292,"21292","Xã Sơn Hạ",380
6293,"21295","Xã Sơn Thành",380
6294,"21298","Xã Sơn Nham",380
6295,"21301","Xã Sơn Bao",380
6296,"21304","Xã Sơn Linh",380
6297,"21307","Xã Sơn Giang",380
6298,"21310","Xã Sơn Trung",380
6299,"21313","Xã Sơn Thượng",380
6300,"21316","Xã Sơn Cao",380
6301,"21319","Xã Sơn Hải",380
6302,"21322","Xã Sơn Thủy",380
6303,"21325","Xã Sơn Kỳ",380
6304,"21328","Xã Sơn Ba",380
6305,"21331","Xã Sơn Bua",381
6306,"21334","Xã Sơn Mùa",381
6307,"21335","Xã Sơn Liên",381
6308,"21337","Xã Sơn Tân",381
6309,"21338","Xã Sơn Màu",381
6310,"21340","Xã Sơn Dung",381
6311,"21341","Xã Sơn Long",381
6312,"21343","Xã Sơn Tinh",381
6313,"21346","Xã Sơn Lập",381
6314,"21349","Xã Long Sơn",382
6315,"21352","Xã Long Mai",382
6316,"21355","Xã Thanh An",382
6317,"21358","Xã Long Môn",382
6318,"21361","Xã Long Hiệp",382
6319,"21364","Thị trấn Chợ Chùa",383
6320,"21367","Xã Hành Thuận",383
6321,"21370","Xã Hành Dũng",383
6322,"21373","Xã Hành Trung",383
6323,"21376","Xã Hành Nhân",383
6324,"21379","Xã Hành Đức",383
6325,"21382","Xã Hành Minh",383
6326,"21385","Xã Hành Phước",383
6327,"21388","Xã Hành Thiện",383
6328,"21391","Xã Hành Thịnh",383
6329,"21394","Xã Hành Tín Tây",383
6330,"21397","Xã Hành Tín Đông",383
6331,"21400","Thị trấn Mộ Đức",384
6332,"21406","Xã Thắng Lợi",384
6333,"21409","Xã Đức Nhuận",384
6334,"21412","Xã Đức Chánh",384
6335,"21415","Xã Đức Hiệp",384
6336,"21418","Xã Đức Minh",384
6337,"21421","Xã Đức Thạnh",384
6338,"21424","Xã Đức Hòa",384
6339,"21427","Xã Đức Tân",384
6340,"21430","Xã Đức Phú",384
6341,"21433","Xã Đức Phong",384
6342,"21436","Xã Đức Lân",384
6343,"21439","Phường Nguyễn Nghiêm",385
6344,"21442","Xã Phổ An",385
6345,"21445","Xã Phổ Phong",385
6346,"21448","Xã Phổ Thuận",385
6347,"21451","Phường Phổ Văn",385
6348,"21454","Phường Phổ Quang",385
6349,"21457","Xã Phổ Nhơn",385
6350,"21460","Phường Phổ Ninh",385
6351,"21463","Phường Phổ Minh",385
6352,"21466","Phường Phổ Vinh",385
6353,"21469","Phường Phổ Hòa",385
6354,"21472","Xã Phổ Cường",385
6355,"21475","Xã Phổ Khánh",385
6356,"21478","Phường Phổ Thạnh",385
6357,"21481","Xã Phổ Châu",385
6358,"21484","Thị trấn Ba Tơ",386
6359,"21487","Xã Ba Điền",386
6360,"21490","Xã Ba Vinh",386
6361,"21493","Xã Ba Thành",386
6362,"21496","Xã Ba Động",386
6363,"21499","Xã Ba Dinh",386
6364,"21500","Xã Ba Giang",386
6365,"21502","Xã Ba Liên",386
6366,"21505","Xã Ba Ngạc",386
6367,"21508","Xã Ba Khâm",386
6368,"21511","Xã Ba Cung",386
6369,"21517","Xã Ba Tiêu",386
6370,"21520","Xã Ba Trang",386
6371,"21523","Xã Ba Tô",386
6372,"21526","Xã Ba Bích",386
6373,"21529","Xã Ba Vì",386
6374,"21532","Xã Ba Lế",386
6375,"21535","Xã Ba Nam",386
6376,"21538","Xã Ba Xa",386
6377,"21550","Phường Nhơn Bình",388
6378,"21553","Phường Nhơn Phú",388
6379,"21556","Phường Đống Đa",388
6380,"21559","Phường Trần Quang Diệu",388
6381,"21562","Phường Hải Cảng",388
6382,"21565","Phường Quang Trung",388
6383,"21577","Phường Ngô Mây",388
6384,"21580","Phường Trần Phú",388
6385,"21583","Phường Thị Nại",388
6386,"21589","Phường Bùi Thị Xuân",388
6387,"21592","Phường Nguyễn Văn Cừ",388
6388,"21595","Phường Ghềnh Ráng",388
6389,"21598","Xã Nhơn Lý",388
6390,"21601","Xã Nhơn Hội",388
6391,"21604","Xã Nhơn Hải",388
6392,"21607","Xã Nhơn Châu",388
6393,"21991","Xã Phước Mỹ",388
6394,"21609","Thị trấn An Lão",389
6395,"21610","Xã An Hưng",389
6396,"21613","Xã An Trung",389
6397,"21616","Xã An Dũng",389
6398,"21619","Xã An Vinh",389
6399,"21622","Xã An Toàn",389
6400,"21625","Xã An Tân",389
6401,"21628","Xã An Hòa",389
6402,"21631","Xã An Quang",389
6403,"21634","Xã An Nghĩa",389
6404,"21637","Phường Tam Quan",390
6405,"21640","Phường Bồng Sơn",390
6406,"21643","Xã Hoài Sơn",390
6407,"21646","Xã Hoài Châu Bắc",390
6408,"21649","Xã Hoài Châu",390
6409,"21652","Xã Hoài Phú",390
6410,"21655","Phường Tam Quan Bắc",390
6411,"21658","Phường Tam Quan Nam",390
6412,"21661","Phường Hoài Hảo",390
6413,"21664","Phường Hoài Thanh Tây",390
6414,"21667","Phường Hoài Thanh",390
6415,"21670","Phường Hoài Hương",390
6416,"21673","Phường Hoài Tân",390
6417,"21676","Xã Hoài Hải",390
6418,"21679","Phường Hoài Xuân",390
6419,"21682","Xã Hoài Mỹ",390
6420,"21685","Phường Hoài Đức",390
6421,"21688","Thị trấn Tăng Bạt Hổ",391
6422,"21690","Xã Ân Hảo Tây",391
6423,"21691","Xã Ân Hảo Đông",391
6424,"21694","Xã Ân Sơn",391
6425,"21697","Xã Ân Mỹ",391
6426,"21700","Xã Đak Mang",391
6427,"21703","Xã Ân Tín",391
6428,"21706","Xã Ân Thạnh",391
6429,"21709","Xã Ân Phong",391
6430,"21712","Xã Ân Đức",391
6431,"21715","Xã Ân Hữu",391
6432,"21718","Xã Bok Tới",391
6433,"21721","Xã Ân Tường Tây",391
6434,"21724","Xã Ân Tường Đông",391
6435,"21727","Xã Ân Nghĩa",391
6436,"21730","Thị trấn Phù Mỹ",392
6437,"21733","Thị trấn Bình Dương",392
6438,"21736","Xã Mỹ Đức",392
6439,"21739","Xã Mỹ Châu",392
6440,"21742","Xã Mỹ Thắng",392
6441,"21745","Xã Mỹ Lộc",392
6442,"21748","Xã Mỹ Lợi",392
6443,"21751","Xã Mỹ An",392
6444,"21754","Xã Mỹ Phong",392
6445,"21757","Xã Mỹ Trinh",392
6446,"21760","Xã Mỹ Thọ",392
6447,"21763","Xã Mỹ Hòa",392
6448,"21766","Xã Mỹ Thành",392
6449,"21769","Xã Mỹ Chánh",392
6450,"21772","Xã Mỹ Quang",392
6451,"21775","Xã Mỹ Hiệp",392
6452,"21778","Xã Mỹ Tài",392
6453,"21781","Xã Mỹ Cát",392
6454,"21784","Xã Mỹ Chánh Tây",392
6455,"21786","Thị trấn Vĩnh Thạnh",393
6456,"21787","Xã Vĩnh Sơn",393
6457,"21790","Xã Vĩnh Kim",393
6458,"21796","Xã Vĩnh Hiệp",393
6459,"21799","Xã Vĩnh Hảo",393
6460,"21801","Xã Vĩnh Hòa",393
6461,"21802","Xã Vĩnh Thịnh",393
6462,"21804","Xã Vĩnh Thuận",393
6463,"21805","Xã Vĩnh Quang",393
6464,"21808","Thị trấn Phú Phong",394
6465,"21811","Xã Bình Tân",394
6466,"21814","Xã Tây Thuận",394
6467,"21817","Xã Bình Thuận",394
6468,"21820","Xã Tây Giang",394
6469,"21823","Xã Bình Thành",394
6470,"21826","Xã Tây An",394
6471,"21829","Xã Bình Hòa",394
6472,"21832","Xã Tây Bình",394
6473,"21835","Xã Bình Tường",394
6474,"21838","Xã Tây Vinh",394
6475,"21841","Xã Vĩnh An",394
6476,"21844","Xã Tây Xuân",394
6477,"21847","Xã Bình Nghi",394
6478,"21850","Xã Tây Phú",394
6479,"21853","Thị trấn Ngô Mây",395
6480,"21856","Xã Cát Sơn",395
6481,"21859","Xã Cát Minh",395
6482,"21862","Thị trấn Cát Khánh",395
6483,"21865","Xã Cát Tài",395
6484,"21868","Xã Cát Lâm",395
6485,"21871","Xã Cát Hanh",395
6486,"21874","Xã Cát Thành",395
6487,"21877","Xã Cát Trinh",395
6488,"21880","Xã Cát Hải",395
6489,"21883","Xã Cát Hiệp",395
6490,"21886","Xã Cát Nhơn",395
6491,"21889","Xã Cát Hưng",395
6492,"21892","Xã Cát Tường",395
6493,"21895","Xã Cát Tân",395
6494,"21898","Thị trấn Cát Tiến",395
6495,"21901","Xã Cát Thắng",395
6496,"21904","Xã Cát Chánh",395
6497,"21907","Phường Bình Định",396
6498,"21910","Phường Đập Đá",396
6499,"21913","Xã Nhơn Mỹ",396
6500,"21916","Phường Nhơn Thành",396
6501,"21919","Xã Nhơn Hạnh",396
6502,"21922","Xã Nhơn Hậu",396
6503,"21925","Xã Nhơn Phong",396
6504,"21928","Xã Nhơn An",396
6505,"21931","Xã Nhơn Phúc",396
6506,"21934","Phường Nhơn Hưng",396
6507,"21937","Xã Nhơn Khánh",396
6508,"21940","Xã Nhơn Lộc",396
6509,"21943","Phường Nhơn Hoà",396
6510,"21946","Xã Nhơn Tân",396
6511,"21949","Xã Nhơn Thọ",396
6512,"21952","Thị trấn Tuy Phước",397
6513,"21955","Thị trấn Diêu Trì",397
6514,"21958","Xã Phước Thắng",397
6515,"21961","Xã Phước Hưng",397
6516,"21964","Xã Phước Quang",397
6517,"21967","Xã Phước Hòa",397
6518,"21970","Xã Phước Sơn",397
6519,"21973","Xã Phước Hiệp",397
6520,"21976","Xã Phước Lộc",397
6521,"21979","Xã Phước Nghĩa",397
6522,"21982","Xã Phước Thuận",397
6523,"21985","Xã Phước An",397
6524,"21988","Xã Phước Thành",397
6525,"21994","Thị trấn Vân Canh",398
6526,"21997","Xã Canh Liên",398
6527,"22000","Xã Canh Hiệp",398
6528,"22003","Xã Canh Vinh",398
6529,"22006","Xã Canh Hiển",398
6530,"22009","Xã Canh Thuận",398
6531,"22012","Xã Canh Hòa",398
6532,"22015","Phường 1",399
6533,"22018","Phường 2",399
6534,"22024","Phường 9",399
6535,"22030","Phường 4",399
6536,"22033","Phường 5",399
6537,"22036","Phường 7",399
6538,"22040","Phường Phú Thạnh",399
6539,"22041","Phường Phú Đông",399
6540,"22042","Xã Hòa Kiến",399
6541,"22045","Xã Bình Kiến",399
6542,"22162","Xã An Phú",399
6543,"22240","Phường Phú Lâm",399
6544,"22051","Phường Xuân Phú",400
6545,"22052","Xã Xuân Lâm",400
6546,"22053","Phường Xuân Thành",400
6547,"22054","Xã Xuân Hải",400
6548,"22057","Xã Xuân Lộc",400
6549,"22060","Xã Xuân Bình",400
6550,"22066","Xã Xuân Cảnh",400
6551,"22069","Xã Xuân Thịnh",400
6552,"22072","Xã Xuân Phương",400
